id,quantity
18218,1597
18220,1852
18221,2344
18222,2223
18232,2274
18233,2017
18236,2124
18237,3713
18240,2327
18248,2463
18249,1791
18250,1385
18264,1399
18267,1803
18269,1975
18270,1770
18273,1903
18275,3475
18276,2545
18277,1051
18278,833
18279,1934
18282,1405
18283,2355
18284,2396
18285,2180
18289,1066
18290,2508
18299,1698
18301,2598
18302,1911
18305,1311
18306,1692
18307,1321
18311,2426
18314,2479
18316,1870
18319,1994
18324,1064
18325,1323
18326,1316
18327,1008
18328,738
18333,1441
18336,1548
18337,2144
18338,2569
18339,2823
18340,1020
18346,1674
18347,3181
18348,2927
18349,2569
18350,3161
18351,1599
18359,2386
18366,1559
18367,737
18368,3961
18371,2607
18378,2389
18383,1417
18385,2427
18386,2820
18388,1929
18389,624
18390,857
18391,2443
18392,1029
18396,3116
18400,1685
18401,2321
18402,2451
18403,3695
18406,2728
18407,3137
18418,1921
18424,2008
18425,1196
18426,1903
18428,760
18429,914
18430,1025
18431,804
18432,1615
18437,2578
18449,2910
18450,3821
18453,1652
18454,1638
18456,1873
18457,1761
18458,2386
18459,1598
18460,1993
18463,3793
18464,2960
18465,2608
18468,1666
18469,3382
18470,2893
18471,2635
18473,3112
18494,1006
18495,966
18496,516
18497,468
18498,2785
18499,3492
18511,2614
18512,1181
18513,2922
18515,2144
18520,2249
18524,2452
18536,1680
18540,3418
18541,2190
18546,1255
18551,903
18552,683
18553,1123
18554,488
18555,632
18556,780
18559,1775
18560,1577
18561,3293
18565,2672
18576,1098
18582,1836
18584,3739
18585,1059
18592,3466
18597,2020
18598,2295
18599,2914
18600,1709
18605,2567
18606,3019
18609,1788
18610,2781
18611,2393
18612,2912
18613,2993
18615,2585
18616,737
18617,3196
18618,3439
18620,1905
18621,1320
18622,2787
18624,3375
18625,1557
18631,3201
18632,1698
18633,2961
18635,3089
18636,4520
18639,2661
18640,1123
18641,1866
18642,994
18647,1137
18649,2098
18651,2150
18652,2727
18654,2719
18657,1183
18658,2927
18665,1630
18669,1460
18670,2790
18673,2233
18677,2343
18678,1704
18679,2614
18691,538
18692,654
18693,576
18694,502
18695,1040
18696,731
18697,2942
18700,3934
18701,1862
18703,1417
18704,3314
18705,3322
18706,2159
18707,2824
18708,1365
18714,2195
18716,1245
18717,2816
18718,1304
18719,1670
18720,2178
18721,1317
18724,2076
18726,3966
18732,2501
18733,2440
18735,3308
18736,3317
18742,3287
18743,1234
18745,2247
18746,3577
18748,3000
18749,2088
18753,1947
18754,1303
18767,1812
18770,2304
18771,1454
18772,2650
18777,1801
18778,1914
18780,3052
18781,1626
18782,1564
18783,1387
18786,559
18792,934
18793,530
18794,766
18795,936
18796,532
18797,718
18798,713
18800,2869
18801,3679
18806,1359
18809,1993
18810,2232
18821,2440
18829,3166
18834,1519
18838,2018
18839,2094
18840,3316
18841,1925
18843,1342
18844,2164
18858,2028
18871,1172
18876,2149
18878,1589
18879,1387
18880,1978
18882,2003
18883,1852
18884,862
18885,2969
18886,3477
18891,3322
18892,2267
18894,935
18895,3897
18896,3713
18906,2783
18908,1053
18909,2095
18910,2415
18911,2385
18912,2560
18913,1709
18914,1875
18915,1145
18918,928
18919,2202
18920,2371
18921,1181
18922,682
18923,669
18924,2113
18925,3158
18926,2288
18931,2118
18933,2058
18934,2355
18946,1820
18947,3130
18948,2005
18956,1694
18957,1158
18958,1252
18964,781
18966,1711
18969,3216
18971,3023
18979,1992
18980,1976
18984,2205
18985,1542
18986,3423
18987,2058
18994,2621
18999,2089
19000,1982
19001,2382
19002,2956
19007,789
19008,1409
19009,1113
19010,651
19011,1110
19012,2987
19013,2486
19014,2761
19015,2433
19017,1986
19020,3703
19021,1963
19027,2961
19028,1990
19032,3742
19034,1430
19035,2073
19036,738
19037,2548
19038,838
19039,681
19047,1815
19048,3391
19050,2710
19051,1220
19057,2620
19060,3740
19061,2813
19062,2834
19068,2665
19069,1848
19070,1162
19077,2918
19078,2636
19079,2844
19080,1688
19081,1715
19082,1594
19083,1576
19085,1325
19091,2067
19095,717
19096,1687
19097,1168
19098,837
19099,538
19101,1572
19102,1898
19103,1948
19110,2484
19115,1876
19116,2394
19121,2224
19122,2113
19123,1777
19124,1348
19125,2537
19127,2371
19128,2410
19129,1711
19148,1641
19157,1954
19158,2035
19159,2421
19185,3236
19186,1894
19187,1326
19188,2522
19189,1387
19195,1446
19196,1429
19208,1362
19209,1800
19215,2657
19216,2823
19217,4328
19225,2328
19227,4126
19228,1764
19229,1171
19237,3362
19238,737
19239,2638
19240,1661
19242,1493
19250,1527
19251,2360
19252,1813
19264,2842
19265,860
19271,2238
19272,2994
19273,1839
19274,2594
19275,1541
19277,2674
19278,3372
19279,2370
19281,1195
19282,3351
19283,1116
19288,4407
19292,3288
19294,1678
19296,3647
19310,3134
19311,2017
19312,1580
19313,2140
19318,1478
19319,2291
19320,1271
19321,1639
19322,2005
19323,2030
19324,1165
19335,1304
19337,2008
19338,959
19342,4912
19351,3233
19352,2139
19354,2071
19362,2461
19363,1136
19365,2463
19366,3020
19367,3339
19369,2085
19370,1660
19371,1862
19372,1754
19382,2589
19383,2414
19384,2202
19385,1004
19386,2199
19387,1607
19388,1198
19389,2945
19390,1705
19391,1874
19400,3672
19401,1372
19402,2863
19403,2048
19404,2322
19410,993
19411,2895
19412,3242
19418,1736
19423,2981
19424,3451
19429,1331
19430,3123
19432,2418
19436,2968
19437,2022
19438,1229
19445,2360
19447,2206
19448,1564
19449,2381
19450,1956
19454,2482
19458,2363
19459,1316
19460,2176
19461,737
19462,1088
19469,2099
19471,3301
19472,2912
19473,1787
19474,1737
19481,1104
19489,811
19490,1070
19491,615
19492,435
19493,805
19494,460
19495,696
19496,862
19497,730
19498,817
19499,679
19502,3364
19503,467
19504,633
19505,886
19506,397
19507,492
19508,661
19509,2537
19512,3854
19521,1285
19528,3504
19529,2510
19539,2354
19543,4647
19546,2626
19548,3669
19549,1592
19553,737
19555,2109
19558,2455
19559,3267
19560,2852
19561,4244
19562,2478
19567,1782
19573,2155
19574,2554
19575,1660
19585,1455
19592,1996
19593,771
19594,1029
19603,1870
19618,853
19619,1051
19620,554
19621,690
19622,729
19623,876
19624,1635
19627,4186
19628,2387
19634,2184
19638,4147
19644,1924
19648,898
19657,1776
19667,1541
19668,2353
19669,651
19670,2416
19674,2294
19675,860
19681,1630
19683,785
19684,490
19685,542
19686,566
19687,555
19688,429
19689,2610
19693,2063
19694,2576
19697,1720
19700,1395
19701,1091
19702,2289
19703,1617
19704,3083
19706,2105
19707,2512
19708,2128
19720,1948
19723,1390
19724,1461
19726,2913
19727,2664
19732,2066
19744,2433
19748,2081
19757,1943
19765,1829
19766,2590
19767,1628
19777,1101
19786,3029
19787,1691
19793,1613
19799,3962
19807,1503
19808,2701
19819,2444
19820,2761
19821,2239
19822,1220
19823,2518
19824,564
19825,846
19826,463
19827,822
19828,857
19829,452
19834,1413
19835,1779
19837,1890
19841,3594
19847,3681
19848,1617
19849,737
19850,5212
19854,1959
19855,2856
19858,2684
19859,1967
19860,2495
19861,3630
19863,1991
19864,4267
19866,2117
19867,2090
19868,2693
19869,1632
19870,2158
19871,1412
19872,2819
19873,2526
19875,3285
19876,1840
19877,1616
19878,1792
19879,2455
19880,3715
19881,1361
19885,1743
19886,2221
19887,1205
19888,2370
19893,2154
19897,2196
19900,2521
19901,4073
19905,1423
19911,1400
19912,2982
19913,2014
19914,1481
19921,868
19922,3195
19923,559
19924,2389
19926,2724
19927,2504
19931,2045
19938,2476
19939,2566
19940,1352
19941,1353
19952,1722
19953,1452
19957,2917
19961,996
19962,2833
19967,2254
19971,1145
19972,805
19975,2277
19976,2013
19977,730
19978,2542
19985,1105
19986,2716
19993,966
19995,1058
19996,1474
19997,2133
19998,1646
20008,3121
20009,2841
20013,2674
20016,2783
20017,3203
20019,3410
20020,3839
20025,1356
20026,2389
20038,2053
20039,3802
20041,3416
20042,2671
20045,2745
20053,3180
20059,1156
20060,902
20061,684
20062,673
20064,1081
20065,2643
20066,1185
20067,1963
20068,1461
20069,2594
20070,948
20076,2074
20078,865
20079,780
20080,902
20081,677
20082,836
20083,876
20084,852
20085,668
20086,904
20087,759
20088,522
20089,1155
20090,3401
20091,1918
20093,3135
20094,2574
20099,2031
20100,3784
20101,1139
20102,2978
20110,2209
20113,2791
20114,2546
20115,2712
20116,2143
20117,1838
20122,1246
20123,2603
20124,2156
20129,2351
20135,1741
20136,2571
20137,2170
20140,1925
20143,2943
20145,3126
20148,1728
20149,1514
20150,3101
20151,1149
20155,1961
20156,1493
20158,1496
20161,2805
20162,1859
20164,2476
20166,3660
20167,1601
20168,1504
20169,2425
20170,2370
20171,737
20172,1739
20174,2043
20175,2575
20176,2353
20177,4113
20180,2449
20181,2371
20184,2200
20191,3629
20192,924
20193,2057
20194,2076
20195,737
20196,728
20197,1176
20198,1460
20199,1436
20201,2200
20202,3427
20203,1861
20204,2128
20205,1879
20206,1197
20212,1512
20213,1076
20214,1460
20215,2006
20217,1751
20218,2155
20219,2295
20225,2807
20226,2472
20227,1293
20231,3349
20232,707
20233,954
20234,582
20235,1174
20241,1542
20243,1820
20245,1520
20246,2043
20247,1382
20248,1359
20249,2254
20255,1958
20256,2372
20257,2030
20258,2724
20264,865
20265,2363
20276,3364
20277,1630
20279,3012
20285,1989
20286,4814
20287,3493
20298,2319
20305,834
20306,2283
20308,1596
20314,3110
20315,1162
20317,1343
20319,1537
20321,2157
20322,805
20327,2184
20334,2308
20335,2293
20336,2385
20347,3612
20350,1820
20358,3027
20359,3440
20363,1401
20370,1255
20375,1381
20376,1681
20377,3253
20382,1693
20390,523
20391,947
20392,543
20393,581
20394,968
20395,713
20396,798
20397,579
20398,1332
20399,1556
20400,2653
20401,1962
20402,2472
20404,2646
20405,3729
20406,2732
20410,648
20411,710
20412,565
20413,386
20414,956
20415,850
20416,658
20417,736
20418,770
20419,757
20420,906
20425,2649
20426,2059
20427,2962
20431,2972
20432,2395
20433,2004
20439,2365
20440,1836
20441,2982
20442,2977
20446,1707
20447,3008
20448,3022
20450,1577
20451,2508
20452,1731
20453,3288
20454,4212
20457,2371
20461,1407
20462,757
20463,1689
20464,1380
20465,632
20466,683
20467,457
20468,602
20469,759
20470,596
20471,426
20472,646
20473,759
20474,631
20475,1971
20477,530
20478,670
20479,578
20480,686
20481,508
20482,737
20483,605
20484,631
20485,578
20486,719
20487,691
20488,689
20489,653
20491,1240
20493,2962
20495,1583
20497,2743
20498,1560
20505,1588
20511,2325
20512,3195
20513,1457
20515,926
20521,3939
20522,3975
20523,2772
20524,739
20526,3470
20529,1913
20530,1231
20532,1258
20542,3661
20543,2913
20545,1508
20551,765
20552,694
20553,753
20554,506
20555,831
20556,988
20557,2473
20569,1314
20570,1743
20571,2338
20579,2152
20580,2124
20581,2494
20582,1039
20589,1683
20592,1955
20593,2808
20596,2429
20597,2563
20601,2833
20606,737
20607,1323
20608,1489
20609,1385
20610,1626
20614,2684
20615,2420
20616,1899
20620,1992
20629,1267
20630,2991
20631,2349
20632,1394
20633,1209
20634,3589
20640,2129
20641,3556
20642,737
20649,4743
20650,2842
20654,1332
20660,737
20662,1725
20665,1801
20666,2668
20668,2442
20676,1483
20680,3037
20681,917
20682,778
20683,1055
20684,428
20685,563
20689,3903
20690,2184
20693,4635
20694,1482
20696,2003
20705,1729
20712,2036
20714,2348
20717,1926
20718,2023
20719,2035
20721,1160
20723,464
20724,1402
20725,752
20726,690
20727,487
20732,1520
20733,3474
20734,4049
20735,2913
20736,2744
20742,1123
20743,1959
20744,896
20745,811
20753,2410
20754,1640
20755,2175
20763,1812
20767,1536
20768,2606
20776,2305
20777,3514
20778,1771
20779,4396
20783,2071
20784,2548
20785,3415
20786,3150
20789,1824
20790,2178
20791,4603
20793,3237
20796,2282
20797,1608
20798,1626
20801,2387
20802,3315
20810,3099
20814,1274
20816,1847
20817,934
20819,2004
20826,3674
20827,1967
20830,1773
20836,2189
20837,2110
20841,1897
20842,1727
20843,1643
20844,2017
20845,1704
20846,2980
20847,1117
20848,1451
20849,3061
20850,1684
20851,2514
20852,1547
20862,1898
20867,2559
20870,3972
20873,737
20874,2955
20880,2847
20881,1805
20887,4119
20890,2680
20891,1112
20893,2404
20894,1568
20895,2470
20896,1105
20897,1338
20906,3431
20913,2894
20914,1672
20916,1973
20917,1517
20918,1964
20929,2878
20931,2629
20936,3048
20937,1375
20938,1320
20939,2399
20940,2530
20941,3487
20942,1563
20944,1090
20946,597
20947,626
20948,949
20949,603
20950,493
20951,712
20952,763
20953,1240
20954,2182
20955,2501
20956,1864
20960,1717
20962,1109
20970,1210
20971,1183
20972,1072
20973,760
20974,1456
20975,786
20976,1885
20977,3508
20980,2170
20983,1719
20984,3456
20986,2328
20988,2677
20991,2748
20992,2848
20993,2099
20994,1695
20998,2183
20999,737
21002,969
21003,2587
21005,833
21010,3067
21012,2375
21014,1847
21015,965
21016,1044
21017,1768
21018,1373
21019,1698
21025,2806
21026,1190
21027,3722
21029,1977
21030,737
21031,3111
21032,3032
21033,945
21034,3512
21035,1403
21036,1900
21037,2184
21043,2546
21057,3596
21059,2826
21061,1581
21062,3396
21065,3493
21071,3563
21072,1611
21087,2403
21089,2560
21093,1583
21101,2719
21106,2925
21107,2479
21108,2794
21111,1749
21113,2802
21114,1668
21120,1618
21122,2653
21123,2377
21125,3124
21127,1598
21128,801
21134,1439
21137,1837
21138,1273
21139,1960
21143,1675
21144,1754
21145,3351
21148,2724
21149,1888
21150,1407
21151,1146
21154,3775
21156,1477
21157,2589
21158,2027
21159,2706
21160,2927
21167,2893
21168,2726
21169,1663
21170,1306
21171,3597
21175,1635
21176,1476
21178,1695
21184,1842
21197,2597
21198,2961
21202,2236
21205,1782
21217,1708
21218,751
21219,1960
21220,879
21225,2425
21232,3649
21239,1886
21240,1355
21241,1359
21243,2012
21244,2317
21250,737
21251,2854
21252,2330
21253,1624
21255,1190
21257,2853
21269,2224
21271,2360
21272,3962
21273,1887
21280,2066
21282,1774
21283,1759
21284,3101
21287,737
21288,3019
21290,1736
21298,2098
21299,1969
21300,546
21301,749
21302,865
21303,854
21304,715
21305,807
21306,562
21313,2657
21314,3140
21315,1914
21317,2032
21318,4002
21319,3248
21320,1404
21322,863
21323,1004
21324,744
21325,1649
21326,900
21331,2916
21333,2646
21334,1464
21335,1631
21336,1795
21339,1067
21340,684
21341,1598
21342,1933
21346,1766
21350,3735
21352,3323
21353,2522
21354,752
21355,3548
21359,2434
21360,1532
21361,2758
21362,737
21363,3104
21368,2998
21371,2103
21372,1181
21373,657
21374,641
21388,870
21389,758
21390,687
21391,623
21392,780
21393,634
21394,653
21395,757
21396,671
21397,1187
21398,1805
21401,3635
21402,1381
21406,2718
21407,2916
21408,3604
21410,3254
21411,2857
21412,2470
21413,1832
21427,2697
21428,1815
21437,2358
21438,3125
21441,3495
21442,4109
21445,737
21446,2612
21447,1878
21450,737
21451,3357
21452,3677
21453,3102
21461,3107
21467,822
21476,1438
21477,1208
21478,2412
21479,816
21484,1008
21487,3054
21495,2868
21499,1212
21500,1539
21501,2601
21502,1856
21504,878
21509,2841
21512,2950
21522,1118
21523,1436
21536,2617
21544,3065
21545,1624
21546,1631
21554,1301
21558,1825
21563,1294
21565,737
21570,2433
21584,3338
21585,1720
21588,737
21589,737
21590,1678
21591,803
21592,1834
21593,1200
21596,1507
21597,1465
21601,1179
21602,768
21603,1714
21604,1321
21606,2950
21608,2057
21611,1405
21612,2559
21613,2662
21638,1403
21639,679
21640,962
21641,1126
21642,689
21643,510
21644,776
21646,1458
21647,2967
21648,1510
21649,1104
21650,1078
21651,1236
21654,3489
21655,1771
21660,1032
21668,3835
21671,3130
21673,1005
21674,2801
21675,3067
21676,1968
21677,2177
21679,2479
21683,2767
21686,2505
21687,1945
21688,2924
21689,1341
21701,2657
21702,1558
21703,1876
21704,895
21706,3099
21707,1079
21708,2335
21712,1279
21717,1785
21730,737
21731,2761
21732,3194
21733,2837
21734,3532
21736,1065
21737,2510
21739,2996
21740,624
21741,1479
21742,1340
21743,1885
21744,763
21750,2705
21751,2073
21752,3173
21753,3109
21754,1208
21755,2689
21756,1238
21757,957
21767,4612
21783,491
21784,516
21785,463
21786,625
21787,518
21788,719
21789,627
21790,477
21791,730
21792,666
21794,1461
21800,1039
21801,1179
21802,2459
21807,1495
21808,2932
21809,1926
21818,598
21819,576
21820,1219
21821,703
21822,576
21823,881
21832,1450
21838,2990
21844,2535
21851,2541
21852,1628
21853,3149
21854,2096
21855,861
21856,2786
21859,737
21860,1771
21864,2050
21865,1429
21866,1939
21867,2223
21868,3210
21873,3753
21874,2144
21876,2321
21877,737
21878,627
21879,510
21880,1480
21881,740
21882,983
21883,1042
21887,703
21888,1101
21889,1160
21890,941
21891,984
21892,530
21894,1906
21895,3323
21896,2875
21897,1810
21898,925
21899,842
21900,778
21901,1834
21902,1861
21903,1562
21904,1653
21906,4971
21907,2678
21915,2261
21918,4879
21919,1948
21928,2291
21933,2143
21934,2471
21936,1957
21939,3027
21942,4433
21943,1826
21948,2604
21949,2689
21950,1292
21951,2729
21952,1454
21954,3439
21955,3714
21964,2282
21965,1369
21966,874
21967,1808
21968,1116
21973,2359
21974,1204
21975,2891
21976,2567
21981,3591
21982,2529
21984,1068
21985,2517
21986,3216
21987,2106
21988,2299
21993,1340
21995,2935
21996,2133
21997,1034
21998,2562
21999,2390
22001,818
22005,1631
22006,1286
22007,1606
22013,3434
22014,3417
22015,2166
22024,899
22025,1598
22026,1088
22033,2502
22034,2241
22037,3152
22040,975
22041,2753
22042,1377
22043,795
22045,2233
22048,1712
22055,1709
22057,1695
22063,1439
22064,2045
22069,568
22070,650
22071,360
22072,695
22073,391
22074,425
22075,1961
22076,1830
22077,2658
22078,3636
22084,1754
22088,1397
22089,1734
22090,2170
22091,1533
22098,2268
22107,2383
22110,1006
22111,1761
22112,1919
22113,1411
22114,2607
22117,3303
22123,2697
22124,2631
22125,2153
22126,3314
22135,2624
22137,2642
22141,2578
22143,1905
22144,2611
22155,3265
22156,3641
22158,2125
22160,572
22161,426
22162,412
22163,574
22164,505
22165,775
22166,469
22167,530
22172,1707
22174,789
22175,654
22176,972
22177,1213
22178,546
22182,2698
22185,2498
22193,1835
22194,1211
22195,2639
22197,1459
22203,1630
22204,1519
22205,1914
22206,2386
22207,2019
22209,1564
22210,2055
22213,2254
22214,1863
22215,1954
22216,2019
22217,2200
22222,3882
22228,2100
22229,1539
22234,2112
22235,1485
22236,1104
22238,1156
22242,2093
22243,4901
22245,3317
22246,2139
22250,557
22251,424
22252,707
22253,679
22254,714
22255,630
22256,774
22259,1791
22260,1477
22261,2818
22262,2590
22263,1968
22264,1305
22265,2432
22266,1596
22270,1424
22271,1288
22273,1728
22274,1161
22275,3335
22278,1997
22279,2324
22280,523
22281,2106
22282,737
22283,2661
22284,3374
22285,3564
22288,1705
22291,1033
22292,1609
22293,2079
22295,1642
22307,3773
22311,3300
22312,1413
22313,3423
22314,1524
22315,2786
22316,1253
22320,1966
22321,1176
22322,2297
22323,1084
22324,2187
22325,1565
22326,1064
22327,892
22332,690
22333,844
22334,566
22335,1544
22336,693
22337,585
22338,667
22339,814
22340,705
22341,394
22350,1283
22351,1669
22352,3215
22355,2745
22357,1859
22360,1461
22363,2037
22365,739
22366,903
22367,777
22368,1126
22369,975
22370,1168
22371,2536
22375,2413
22388,2278
22396,1283
22397,1319
22398,2000
22399,2264
22402,737
22404,2036
22418,1276
22428,2614
22429,2118
22430,1395
22431,3970
22436,1485
22437,2632
22439,2193
22440,457
22441,722
22442,729
22443,1121
22444,980
22452,2013
22453,927
22454,1804
22456,2590
22466,1000
22467,2811
22468,1752
22469,2069
22470,3415
22471,1758
22472,1812
22474,2888
22475,3163
22479,1867
22480,1443
22481,2527
22482,1377
22483,1476
22484,2082
22485,2831
22487,2993
22488,2290
22490,737
22491,2304
22492,2387
22493,1412
22494,2213
22495,1319
22496,920
22497,3466
22498,3873
22499,2093
22502,2547
22503,2518
22504,2781
22511,1663
22512,3206
22519,1524
22520,2586
22521,2638
22522,3023
22526,2427
22527,2042
22528,2170
22532,2105
22534,1949
22535,1739
22540,2664
22542,2878
22543,3406
22548,3568
22549,2375
22553,2300
22554,3290
22561,3856
22562,1532
22563,2519
22567,2003
22568,4129
22569,2736
22570,3379
22571,1145
22572,3494
22573,4101
22578,2652
22579,2171
22580,3553
22581,3060
22583,4422
22589,2596
22590,3589
22591,2369
22594,2771
22596,4093
22597,1529
22598,2079
22599,1093
22600,922
22609,2159
22610,1997
22611,2408
22612,2743
22613,925
22614,1146
22615,849
22616,893
22617,1187
22619,2981
22620,2875
22621,2477
22625,2142
22633,1473
22634,3816
22635,2562
22636,1096
22637,2032
22638,1944
22639,1856
22643,2433
22644,3611
22646,2530
22649,3091
22650,3316
22651,712
22652,1057
22653,677
22654,528
22655,710
22656,867
22666,3028
22667,1314
22670,2760
22671,1529
22672,2046
22673,1839
22675,3392
22676,999
22677,1399
22679,2618
22680,1767
22692,1234
22693,1014
22711,1695
22712,3893
22719,2137
22720,2138
22727,1328
22728,2426
22729,3673
22738,3383
22739,1623
22745,3262
22746,2688
22753,2264
22754,2015
22756,1739
22765,1558
22767,2475
22768,1681
22769,652
22770,747
22771,592
22772,472
22773,764
22774,993
22775,914
22777,2541
22778,387
22779,1245
22780,749
22781,838
22782,361
22783,1298
22800,2837
22801,3644
22806,806
22807,1538
22813,1549
22815,1707
22816,2581
22817,3192
22820,2253
22821,2825
22825,1698
22826,1295
22827,645
22828,655
22829,501
22836,1597
22837,2270
22839,595
22840,790
22841,800
22842,485
22843,608
22844,645
22845,760
22846,642
22847,804
22848,698
22849,689
22850,830
22851,743
22852,4451
22853,3002
22854,3155
22856,3109
22857,1702
22861,2964
22863,1686
22864,594
22865,751
22866,1420
22867,976
22868,668
22869,2671
22870,2960
22871,737
22878,1709
22880,2572
22889,2107
22896,4278
22897,3487
22898,857
22899,4077
22900,1918
22901,2074
22902,1644
22903,2331
22906,1525
22907,2228
22921,1694
22922,2019
22923,2770
22925,2010
22926,2822
22928,3901
22929,1461
22932,3171
22933,3609
22935,1415
22936,913
22937,1149
22938,950
22939,1162
22940,1062
22941,3430
22944,2072
22945,2020
22946,3636
22947,1986
22948,2147
22952,2715
22953,926
22955,2399
22956,3552
22957,2362
22958,2017
22959,2903
22964,1770
22965,1756
22966,3753
22968,476
22969,1729
22970,857
22971,719
22973,1965
22974,2008
22975,2013
22979,1650
22980,1814
22981,1815
22983,1335
22984,1485
22985,831
22986,866
22994,2141
22995,2868
22996,3457
22997,981
22999,493
23000,728
23001,1148
23002,1044
23003,542
23005,1822
23006,1967
23007,1277
23008,1865
23014,1759
23016,1533
23023,1376
23025,2505
23040,2805
23052,2347
23053,489
23054,1037
23055,1066
23056,935
23057,853
23058,450
23067,1826
23068,2305
23069,4429
23078,1597
23079,2119
23081,3141
23084,2413
23088,3097
23089,3105
23090,1605
23091,2468
23092,421
23093,583
23094,808
23095,822
23096,1136
23098,2080
23099,916
23110,1947
23111,561
23112,579
23113,461
23114,585
23115,1001
23116,974
23117,691
23118,827
23121,3307
23122,2519
23126,1150
23127,1814
23128,1601
23129,2980
23130,1125
23131,1766
23134,1880
23146,2681
23150,1545
23151,1611
23159,3556
23164,2502
23165,2352
23166,1785
23170,2374
23171,1795
23177,2955
23178,3446
23182,4446
23185,2293
23186,1828
23187,4842
23191,2844
23192,3259
23197,2334
23198,1271
23199,1932
23221,2514
23222,1447
23225,2570
23227,2844
23229,2027
23232,563
23233,1001
23234,863
23235,796
23236,588
23237,702
23238,590
23239,717
23240,830
23241,755
23249,1376
23252,2541
23256,1513
23264,1183
23265,3548
23266,3168
23267,1353
23268,3995
23269,2188
23270,3205
23271,2159
23272,1685
23273,2072
23274,1619
23275,2294
23276,1922
23277,944
23278,2316
23279,1624
23280,2439
23281,3549
23282,1559
23283,1746
23284,2412
23285,2123
23286,2432
23287,3303
23293,3893
23294,1485
23295,2269
23296,1418
23297,3426
23298,4542
23301,2780
23303,2288
23307,1213
23308,1339
23309,2132
23310,2142
23311,2575
23316,2030
23317,1572
23319,2450
23320,2406
23321,2538
23326,3091
23327,2627
23328,2935
23332,2342
23333,1535
23334,1628
23335,2665
23339,996
23340,3125
23341,2435
23343,2590
23344,3226
23345,1383
23346,1756
23353,2135
23357,1412
23362,896
23363,2346
23364,1720
23367,2258
23368,1414
23371,737
23372,1654
23376,2068
23378,2221
23385,1200
23386,2124
23387,1108
23391,2029
23404,2460
23416,2517
23417,2969
23418,1704
23419,3167
23420,2191
23427,2303
23432,2364
23433,1678
23435,2338
23439,847
23440,589
23441,342
23442,608
23443,653
23444,358
23445,664
23446,627
23447,629
23448,663
23449,433
23450,598
23451,3028
23453,1169
23455,2351
23457,1740
23458,3354
23464,1929
23466,782
23467,2226
23468,556
23469,1710
23474,1786
23475,2096
23477,1969
23479,2578
23482,2376
23483,1651
23484,3244
23487,3965
23512,627
23513,805
23514,881
23515,800
23516,493
23517,856
23518,2517
23520,3063
23521,4212
23522,1278
23523,1524
23524,1048
23525,552
23526,686
23542,3066
23543,2162
23550,2146
23553,1478
23554,1197
23555,2425
23557,1303
23558,2003
23559,1510
23562,2147
23565,1051
23567,2738
23568,3583
23574,2604
23582,2327
23583,2766
23584,1994
23586,2152
23587,2834
23589,1901
23590,2853
23591,3502
23592,2554
23595,2779
23596,1596
23597,564
23598,565
23599,535
23600,590
23601,361
23602,2316
23604,2913
23609,2980
23618,853
23619,568
23620,1223
23621,2595
23623,1058
23624,1637
23625,3028
23626,1906
23627,2136
23628,1899
23630,1243
23644,1392
23646,1351
23647,2203
23648,1403
23650,970
23651,3418
23652,2158
23653,2090
23655,2333
23656,1057
23664,2092
23665,2137
23667,1128
23668,982
23669,1548
23670,886
23675,2526
23677,1450
23678,1429
23679,2232
23685,2576
23687,1721
23688,2490
23692,2068
23693,2520
23694,2447
23696,2232
23698,1302
23699,2114
23700,983
23703,1671
23704,3032
23705,1771
23706,2579
23708,1685
23709,2034
23712,737
23713,1015
23729,1367
23730,964
23731,591
23732,1027
23733,610
23737,1206
23739,708
23740,581
23741,801
23742,618
23743,498
23744,1972
23745,2851
23752,3363
23753,3449
23756,1449
23759,3198
23771,1251
23772,2861
23773,3122
23774,3208
23775,1246
23782,2136
23783,3541
23784,3997
23786,1251
23787,2217
23792,643
23793,745
23794,964
23795,748
23796,662
23797,724
23798,904
23799,690
23805,3215
23806,2600
23808,1201
23809,613
23810,1939
23811,1705
23812,646
23814,2814
23815,968
23816,2130
23817,1839
23818,1627
23819,1829
23821,2174
23822,1307
23823,1255
23824,1312
23825,1868
23826,1225
23827,1504
23828,2145
23831,3502
23832,1610
23839,2058
23840,2733
23843,2078
23847,3592
23851,2672
23852,3594
23853,2503
23854,1508
23855,1696
23856,2597
23858,2217
23860,1622
23861,2475
23862,1323
23863,1156
23864,511
23865,1204
23866,374
23867,758
23868,1161
23869,1816
23872,1445
23882,2161
23892,2601
23894,3146
23895,1524
23896,2736
23897,2652
23899,1524
23900,2161
23909,3437
23914,1502
23915,2224
23916,2487
23917,1974
23919,1727
23920,1561
23924,1312
23934,3488
23935,3631
23936,2701
23939,3415
23941,1393
23942,1631
23943,1413
23944,1430
23947,2964
23949,3119
23950,487
23951,502
23952,764
23953,690
23954,430
23955,683
23956,432
23957,743
23958,482
23959,665
23961,1505
23962,1898
23963,2192
23965,1687
23972,2177
23973,2157
23975,3102
23976,3110
23977,3934
23978,2231
23981,1349
23982,1768
23985,3017
23986,2440
23987,1525
23988,1771
23989,1862
23991,1983
23992,1114
23993,1451
23994,2064
23995,908
23997,2444
23999,737
24001,2602
24002,4037
24003,2145
24004,2836
24020,1968
24021,940
24023,1258
24024,3385
24031,2069
24035,2474
24037,3206
24056,2295
