city_id,population,education_level,median_income
120/129/0,12668.0,7,1797.501701230907
120/129/1,2581.0,7,1792.9729102390081
120/130/0,5287.0,7,1855.7383338972495
120/132/0,28923.0,6,1940.5830905537177
120/132/1,6697.0,6,1629.7091745516705
120/133/0,1474.0,5,1294.6682860994074
120/135/0,37735.0,6,1733.758093731598
120/137/0,4818.0,5,1526.969636406274
120/138/0,3660.0,4,1316.6747089414323
120/139/0,10802.0,5,1485.197418075459
120/140/0,21425.0,6,1749.9959039593307
120/140/1,56783.0,6,1881.4785093699877
120/141/0,8385.0,5,1531.521452162232
120/141/1,9002.0,6,1619.2022753298372
120/142/0,,5,1345.3063613360846
120/147/0,3477.0,6,1553.7014325703647
120/148/0,11765.0,7,1830.439283152984
120/148/1,21642.0,6,1797.901636849481
121/6/0,5232.0,6,1523.473971067284
121/6/1,1552.0,5,1404.1098067666394
121/8/0,5124.0,5,1481.5893893096402
121/9/0,3443.0,6,1755.37228623028
121/9/1,5625.0,7,2040.4218663590652
121/10/0,2736.0,6,1452.140543632605
121/11/0,905.0,7,
121/12/0,5476.0,6,1688.362585705635
121/12/1,3257.0,6,1605.8585084726371
121/13/0,6646.0,6,1668.6243444688776
121/14/0,3165.0,5,1263.1619899113277
121/15/0,3468.0,5,1342.790710992476
121/20/0,100.0,5,915.5514428217854
121/22/0,5538.0,5,1758.2480596211808
121/25/0,5893.0,6,1694.3673846074307
121/26/0,11197.0,5,1437.1387030883218
121/27/0,10860.0,5,1647.399114371842
121/28/0,3378.0,6,1551.5383108568633
121/29/0,46659.0,6,1924.0540186944424
121/30/0,18057.0,6,1873.2146402717074
121/30/1,1014.0,5,1266.8721249022592
121/32/0,16201.0,6,1683.7639257699238
121/33/0,10746.0,5,1594.1533091692945
121/33/1,62774.0,5,1907.2975944429638
121/35/0,131.0,7,1285.2176271020805
121/37/0,10472.0,6,1767.8682677631166
121/38/0,5227.0,6,1579.9057703732847
121/39/0,13108.0,6,1875.5585164214344
121/40/0,13727.0,6,1790.284225611141
121/41/0,7407.0,5,1541.2240658779933
121/42/0,13210.0,7,1855.3813378906648
121/42/1,40586.0,6,1945.4534552395687
121/44/0,938.0,7,1491.498298872416
121/44/1,9729.0,6,1833.6910809002927
121/45/0,7921.0,6,1597.6491096488903
121/45/1,7483.0,7,1748.9891890646225
121/46/0,2603.0,5,1446.0694536387311
121/46/1,628.0,6,1384.0845886249472
121/47/0,41800.0,6,1866.052409043798
121/47/1,4311.0,7,1921.8591061304392
121/48/0,14293.0,6,1699.9563156623817
121/49/0,4700.0,6,1854.8166789452087
121/49/1,6189.0,5,1581.4826322979893
121/50/0,46159.0,6,1849.3622321633707
121/50/1,52234.0,5,2097.9433656579395
121/51/0,46382.0,5,1670.5637118373327
121/52/0,8453.0,6,1910.4873056709876
121/53/0,1260.0,6,1485.7876626577088
121/54/0,4059.0,5,1484.0183027457244
121/55/0,2104.0,6,1482.5156248975386
121/59/0,746.0,7,1545.804988865135
121/60/0,2402.0,6,1459.2317781066288
121/61/0,5029.0,6,1579.049493508212
121/63/0,17998.0,6,1768.82043653587
121/63/1,51461.0,5,1762.6710808483094
121/64/0,18096.0,7,1897.393998573802
121/64/1,12237.0,7,1833.180869848148
121/68/0,25190.0,6,1885.4395703868527
121/68/1,29193.0,6,1999.4640639692811
121/69/0,3221.0,5,1350.3540965305438
121/70/0,22911.0,7,2000.1137240303462
121/75/0,3021.0,5,1331.8835121295938
121/76/0,542.0,5,
121/78/0,1219.0,6,1361.1538711930266
121/80/0,7522.0,5,1505.5186395542535
121/80/1,30543.0,6,1779.6857060881578
121/81/0,12597.0,5,1778.0796417846998
121/82/0,7649.0,4,1783.389679100551
121/83/0,9377.0,5,1467.009759166501
121/84/0,36556.0,4,1700.9699284718413
121/85/0,13256.0,5,1890.0577197449056
121/86/0,1556.0,5,1295.1187939027336
121/86/1,420.0,5,1231.669221415823
121/87/0,19838.0,6,1675.6838157853983
121/88/0,15506.0,5,1432.8570524482113
121/92/0,917.0,5,1208.9886571879779
121/93/0,27776.0,5,1685.0173374493886
121/94/0,11823.0,6,1618.3921486063953
121/95/0,12984.0,5,1709.1115964134106
121/96/0,8970.0,6,1797.4701859619731
121/96/1,21311.0,6,1901.8052962832337
121/97/0,4395.0,7,1749.8884997583823
121/98/0,3586.0,7,
121/98/1,42169.0,7,2330.6708619920078
121/99/0,5345.0,6,1763.222203009458
121/100/0,18527.0,7,1903.2736563920278
121/100/1,46342.0,6,1878.8103730976104
121/101/0,10329.0,7,1919.9902705914762
121/101/1,52952.0,7,1985.7040153948756
121/102/0,26736.0,6,1973.950542102713
121/102/1,2667.0,7,
121/103/0,16342.0,7,1978.3211054645294
121/104/0,13101.0,6,1683.2132498636195
121/109/0,,5,1369.4655325088634
121/110/0,32158.0,5,1748.2634644579744
121/114/0,,5,1333.5827505563623
121/117/0,5552.0,5,1516.963380278713
121/118/0,2862.0,5,1648.2453566300414
121/119/0,9446.0,5,1587.070901129339
121/121/0,6933.0,6,1834.7862402030737
121/121/1,7044.0,7,1793.5350817693584
121/122/0,761.0,6,1540.9769935379572
121/125/0,19395.0,7,1881.6046827588066
121/126/0,3049.0,6,1927.5248514255177
121/126/1,16655.0,7,1918.333690249379
121/127/0,1372.0,6,1477.7344035865349
121/129/0,19676.0,7,1921.476943868024
121/129/1,17980.0,6,1865.1046340442472
121/130/0,79912.0,6,1891.2032911757126
121/130/1,395.0,6,1538.657331167077
121/131/0,18448.0,7,2054.063754029974
121/131/1,14253.0,7,1984.6986904450218
121/132/0,30767.0,6,2032.8960742155205
121/132/1,48669.0,6,2117.5094763054276
121/133/0,5323.0,6,1692.3649318795349
121/135/0,22957.0,6,1681.914500340494
121/140/0,5152.0,5,1422.3900013177224
121/145/0,651.0,5,1175.8414343782263
121/149/0,,7,1795.7527718835142
121/149/1,3644.0,7,1771.776397263617
122/0/0,42220.0,4,1381.2825421658467
122/1/0,3849.0,5,1277.862217572138
122/2/0,26249.0,4,1429.5086733563219
122/3/0,19850.0,5,1745.1001636906046
122/5/0,4024.0,5,1643.6349896329525
122/6/0,356.0,6,1378.9695290085783
122/9/0,7759.0,6,1769.6768335101835
122/9/1,7400.0,6,1718.2664854762672
122/12/0,8953.0,5,1641.201008294154
122/13/0,251.0,5,1020.5371621576966
122/14/0,10477.0,5,1552.2723261728402
122/15/0,423.0,5,1290.3975862065106
122/16/0,24683.0,4,1458.1390733020485
122/17/0,5886.0,5,1482.5683406151272
122/17/1,,5,871.1401043314468
122/18/0,2143.0,5,1319.3396171188942
122/19/0,17520.0,6,1824.2903613148824
122/20/0,7601.0,5,1486.92927775794
122/21/0,2056.0,6,1612.0679848215848
122/21/1,13778.0,6,1737.6524440949768
122/23/0,8112.0,6,1655.5315603164536
122/25/0,8136.0,6,1613.9701292320765
122/26/0,,6,
122/26/1,2055.0,6,1458.2839008038673
122/27/0,161.0,5,1045.463165301668
122/28/0,6617.0,5,1464.627659401843
122/32/0,4653.0,6,1706.5151015242081
122/33/0,31494.0,5,1656.1230718119705
122/33/1,96636.0,6,1867.7966988663065
122/34/0,4604.0,6,1759.0596445074907
122/35/0,2463.0,6,1588.91837091453
122/37/0,7251.0,7,1746.1991293139174
122/38/0,4445.0,6,1628.6508436029098
122/38/1,8590.0,6,2177.101520611329
122/39/0,16629.0,6,1962.5718713241668
122/39/1,39863.0,5,1681.6440022223842
122/40/0,9071.0,7,1820.5141373851648
122/41/0,3004.0,6,1676.4669461008266
122/42/0,21344.0,6,1886.5032836382136
122/42/1,4485.0,6,1649.3087530185178
122/43/0,9965.0,6,1653.7843112192381
122/44/0,3082.0,5,1374.4881222430458
122/45/0,102504.0,6,1983.3941418945612
122/45/1,9979.0,6,1755.1666652369986
122/46/0,506.0,6,1286.23456285598
122/46/1,18913.0,7,1894.8211904831949
122/47/0,5269.0,6,1763.458484925164
122/47/1,805.0,6,1608.5488740732249
122/48/0,34900.0,5,1601.4722132301151
122/48/1,24813.0,5,1654.197286859627
122/50/0,6369.0,6,1577.4979398268902
122/50/1,5257.0,6,1596.8026285940903
122/53/0,526.0,5,1152.4697075657402
122/55/0,9761.0,7,1795.3759040974473
122/55/1,11765.0,6,1871.8149978097747
122/56/0,13896.0,6,1655.070285255722
122/57/0,6114.0,6,1730.2931553537176
122/58/0,651.0,6,1412.6509361932517
122/58/1,10844.0,7,1936.9395507175702
122/59/0,259.0,6,1090.3404132790652
122/59/1,1705.0,7,1597.8882268929617
122/60/0,4923.0,6,1906.7099901961178
122/62/0,47772.0,7,1942.3388486423758
122/62/1,4372.0,7,1818.0085828022322
122/63/0,17831.0,6,1725.2802127952227
122/63/1,1862.0,6,1430.3655407017022
122/64/0,8648.0,6,1705.3488104518005
122/64/1,16948.0,5,1648.636371551944
122/66/0,1728.0,6,1390.1882828413447
122/67/0,4504.0,6,1709.6667535062084
122/69/0,15688.0,6,1860.0094764372504
122/69/1,25603.0,6,1774.22081211137
122/70/0,3445.0,6,1656.3100977612337
122/71/0,14005.0,6,1845.4166694348073
122/72/0,6305.0,5,1502.9409722609716
122/72/1,19429.0,5,1605.1462648181555
122/73/0,2825.0,6,1686.0384030710413
122/75/0,6795.0,6,1555.902607518168
122/76/0,11689.0,5,1592.3224704332592
122/77/0,,5,1387.951453122187
122/79/0,6092.0,6,1539.5630051623286
122/83/0,15051.0,4,1379.7289864914978
122/84/0,8171.0,6,1803.3767519065266
122/85/0,10495.0,5,1526.8650104138658
122/86/0,717.0,5,1347.6043246316635
122/87/0,24341.0,5,1838.9481581584157
122/87/1,8841.0,4,1607.1418488473062
122/89/0,3484.0,5,1394.8490641012218
122/90/0,7355.0,4,1558.0106089789526
122/91/0,10891.0,5,1565.4446467319974
122/92/0,435.0,6,1498.7657884130772
122/93/0,4280.0,6,1581.7859644860794
122/94/0,26356.0,5,1656.059067516527
122/96/0,29987.0,5,1738.8833445813075
122/97/0,5757.0,6,1569.9256315617479
122/97/1,791.0,6,1417.7631667288692
122/98/0,7642.0,7,1749.9572085317284
122/99/0,16489.0,6,1846.603449042876
122/100/0,27698.0,8,2061.850822649546
122/100/1,19289.0,8,2015.1749947955966
122/101/0,20246.0,7,2012.5277802235619
122/102/0,14877.0,7,1970.6416722986326
122/102/1,34737.0,7,2073.4579857831895
122/105/0,6139.0,6,2174.2768352439907
122/105/1,5584.0,6,1740.835016677831
122/107/0,5098.0,5,1420.1308002049973
122/108/0,11325.0,6,1661.8012361454798
122/110/0,1758.0,6,1427.9507299305315
122/111/0,2393.0,5,1634.1115717520665
122/113/0,2084.0,6,1494.6986648694283
122/114/0,879.0,5,1311.993039727942
122/115/0,12771.0,5,1774.578456899545
122/115/1,11049.0,5,1608.2780247454136
122/116/0,41525.0,5,1653.047848193836
122/116/1,21541.0,5,1671.6617554425488
122/117/0,6618.0,4,1383.6797061603638
122/118/0,237.0,6,1166.4312843890887
122/119/0,9967.0,5,1544.2678670771725
122/120/0,2884.0,6,1636.4795342525988
122/121/0,1681.0,6,1510.1518256678228
122/124/0,12928.0,6,1780.508448809245
122/124/1,54305.0,7,2093.6926747019133
122/125/0,22379.0,6,1972.3208136364108
122/125/1,30175.0,7,1997.1737194296065
122/126/0,13297.0,7,1842.0955691920462
122/127/0,8201.0,6,1892.8392678777825
122/127/1,1386.0,7,1678.150000079491
122/128/0,6183.0,6,1652.526596047124
122/128/1,8142.0,6,1705.9445182673521
122/130/0,385.0,7,1598.0863988052315
122/130/1,11790.0,7,1811.141223289959
122/132/0,20839.0,5,1653.02291839188
122/134/0,15945.0,7,1826.9267508663934
122/135/0,5702.0,6,1609.547856950793
122/135/1,13208.0,6,1720.0172998168846
122/136/0,2247.0,5,1314.0073640596863
122/137/0,9179.0,5,1552.8961532973944
122/138/0,41896.0,6,1747.57915025913
122/139/0,,5,1128.4218623636455
122/141/0,6682.0,6,1618.740243955746
122/142/0,10539.0,6,1705.2092812344727
122/144/0,4055.0,6,1691.365586195547
122/144/1,28453.0,6,1738.7661013631075
122/145/0,606.0,6,1396.1503901740805
122/146/0,5086.0,6,1771.6890254722573
122/147/0,1423.0,6,1451.6979393246645
122/148/0,61856.0,6,1926.1121800000076
122/149/0,20434.0,6,1933.5100936417082
122/149/1,3053.0,6,1464.0756820431407
123/0/0,1723.0,4,1229.2655191631393
123/1/0,21713.0,4,1444.51302510028
123/2/0,3381.0,4,1206.040863556796
123/4/0,13564.0,5,1580.9511402176734
123/8/0,17980.0,4,1552.5753816275542
123/9/0,,5,891.6855768802129
123/12/0,6097.0,5,1503.6477398247964
123/14/0,10038.0,6,1625.34671757033
123/15/0,35830.0,6,1744.4115474394473
123/16/0,3383.0,4,1316.8184522382567
123/17/0,2535.0,5,1496.474670630351
123/18/0,,5,1289.361537393436
123/19/0,3850.0,5,1405.4907014674757
123/20/0,9003.0,5,1642.9539468588744
123/21/0,4503.0,5,1525.904160946737
123/21/1,29779.0,5,1640.2224659391534
123/23/0,45242.0,6,1875.6845066119465
123/25/0,17437.0,6,1889.0014056994721
123/26/0,6718.0,5,1558.0899745233382
123/26/1,23929.0,6,1766.2181354691006
123/27/0,357.0,6,1259.8590233702873
123/28/0,9656.0,5,1708.9960433369797
123/28/1,17867.0,6,1874.6115341788168
123/30/0,4833.0,6,
123/30/1,27120.0,6,1799.0759705932878
123/31/0,1435.0,6,1520.691557903201
123/32/0,1173.0,6,1404.9912649718399
123/33/0,364.0,6,1150.193073056817
123/34/0,1318.0,7,1647.67136136843
123/34/1,5214.0,7,1713.4207508143431
123/35/0,8092.0,7,1828.1196220697066
123/35/1,14472.0,6,1673.8321268992286
123/36/0,31039.0,6,1972.7165767141391
123/37/0,14849.0,6,1671.0188607581917
123/40/0,19792.0,6,1752.8898496486606
123/42/0,18374.0,6,1845.4549270032524
123/43/0,2157.0,6,1509.7518069384516
123/43/1,41689.0,5,1708.0751383626703
123/44/0,24086.0,6,2006.0003672992605
123/45/0,,5,1155.9045253459858
123/45/1,1689.0,6,1511.7355253454332
123/46/0,1371.0,5,1445.0185627947355
123/48/0,27804.0,6,1874.243769834469
123/48/1,27628.0,5,2033.405158756457
123/49/0,35971.0,6,1924.0616560143071
123/49/1,11460.0,6,1727.9900482707792
123/50/0,3558.0,5,1461.2199352302307
123/50/1,38846.0,6,1898.2881931552258
123/51/0,8630.0,6,1830.042772983875
123/51/1,47860.0,5,1719.4941268265022
123/52/0,5987.0,5,1494.2821114402295
123/53/0,13237.0,6,1786.2922259249033
123/55/0,1904.0,6,1460.2832831982491
123/56/0,10085.0,5,1587.5303902497237
123/57/0,,5,976.2769897334546
123/58/0,507.0,6,1310.1785083435375
123/59/0,14148.0,6,1934.6367873983777
123/59/1,3543.0,7,1837.298539816486
123/60/0,17238.0,7,2033.462047434058
123/61/0,286.0,6,1310.4684463606948
123/61/1,12162.0,7,1851.080210276445
123/62/0,13681.0,6,2020.015799496288
123/68/0,6272.0,6,1663.8519865268313
123/68/1,3710.0,5,1407.1347971463583
123/70/0,1323.0,6,1487.4910037772133
123/71/0,16598.0,6,1824.2411149352529
123/71/1,14116.0,6,1810.4701603906178
123/72/0,29581.0,5,1683.0270505993858
123/73/0,33310.0,5,1609.8361907485971
123/73/1,41480.0,4,1722.5836096018381
123/75/0,7052.0,5,1395.2118396901355
123/76/0,1973.0,4,1224.6532953329918
123/77/0,7540.0,5,1538.0679823074659
123/78/0,13174.0,5,1495.174193547127
123/79/0,11871.0,6,1617.2719883511709
123/81/0,32944.0,6,1728.2642012028027
123/82/0,1815.0,5,1407.983920393981
123/83/0,38510.0,5,1712.95934886537
123/83/1,30181.0,5,1766.1562186971698
123/84/0,1395.0,6,1453.506168072725
123/85/0,88977.0,5,1803.511353715863
123/87/0,3042.0,5,1371.3248591193296
123/88/0,26851.0,5,1813.0362438006036
123/89/0,490.0,6,
123/90/0,20711.0,5,1539.5430222710163
123/92/0,22591.0,6,2144.9759694916743
123/92/1,32100.0,6,1718.4857220649194
123/93/0,15287.0,6,1990.2387628612878
123/93/1,13702.0,6,1773.08203714035
123/94/0,7824.0,5,1637.9894483576602
123/96/0,4490.0,6,1642.8855738650468
123/96/1,5299.0,7,1858.8277327195779
123/97/0,4149.0,7,1733.6709890351374
123/98/0,6766.0,6,1584.919537019013
123/98/1,29791.0,7,1915.6982603994122
123/99/0,3534.0,7,1826.2665432769613
123/99/1,17942.0,7,1931.6074412925639
123/100/0,14699.0,7,2457.3533216017167
123/101/0,15120.0,6,1742.9407643503275
123/101/1,226.0,6,1065.2350778166024
123/102/0,25661.0,5,1749.4454694242656
123/102/1,15132.0,6,1721.3571708042396
123/105/0,,6,
123/106/0,7710.0,5,1584.103891695147
123/107/0,7578.0,6,1577.1752837666183
123/108/0,947.0,6,1356.7885409620471
123/108/1,404.0,5,1059.2115905485464
123/109/0,12448.0,5,1624.0552501444931
123/110/0,4232.0,6,1683.449524541442
123/111/0,24273.0,5,1666.1474879521456
123/111/1,21732.0,6,1805.6664490105368
123/113/0,1717.0,6,1419.1455656974947
123/114/0,1993.0,6,1536.5782027972969
123/114/1,11787.0,5,1551.4929581038566
123/118/0,592.0,4,963.4001173658907
123/118/1,16122.0,4,1429.1614313663956
123/119/0,4569.0,5,1390.5073664124313
123/119/1,29160.0,5,1747.2034587949104
123/120/0,146.0,6,1003.6633890315118
123/120/1,16105.0,6,1794.3674910504878
123/121/0,1999.0,6,1522.3233706950796
123/122/0,54838.0,6,1861.8416757260584
123/122/1,53217.0,6,1974.512901694842
123/123/0,11071.0,6,1724.522387009665
123/123/1,6432.0,6,1622.9617265869063
123/125/0,3662.0,7,1822.7353556985197
123/126/0,3732.0,6,2127.586261726705
123/128/0,6953.0,6,1765.6395263284871
123/130/0,835.0,7,1516.1954419840008
123/130/1,12267.0,7,1962.7901126418835
123/131/0,9967.0,6,1826.167946268353
123/132/0,12579.0,7,2111.8112851830715
123/133/0,1871.0,7,1795.008583303803
123/136/0,40092.0,6,1898.349690348469
123/136/1,71428.0,7,2098.16585028683
123/137/0,2960.0,6,1733.4128301853136
123/138/0,3051.0,6,
123/140/0,27332.0,5,1568.7732599058347
123/140/1,15955.0,5,1672.0041295289777
123/142/0,4191.0,6,1595.9900607731965
123/143/0,18128.0,6,1776.9725417059647
123/143/1,14027.0,7,1875.2886619201154
123/144/0,14879.0,7,1865.7149201314996
123/144/1,31893.0,7,2214.4253332554927
123/145/0,3348.0,6,1539.0632470799796
123/145/1,14487.0,6,1806.0200608900773
123/146/0,5356.0,6,1681.9407531578527
123/146/1,25785.0,6,1714.903269924151
123/147/0,16156.0,6,1765.336670211297
123/148/0,3277.0,7,1642.3968964975481
123/149/0,12526.0,6,1620.265212792246
124/0/0,2686.0,4,1152.1267070510469
124/2/0,24966.0,5,1555.0932116224897
124/4/0,19930.0,5,1589.5062212832318
124/5/0,556.0,5,1212.923854206041
124/6/0,3571.0,5,1588.182745515862
124/7/0,46467.0,5,1718.8772300112093
124/7/1,5674.0,6,1650.7150197650794
124/9/0,20361.0,6,1966.2698885048778
124/10/0,16211.0,5,2165.536917428556
124/11/0,8672.0,6,1590.851251156217
124/11/1,19600.0,6,1772.3035122384763
124/12/0,8951.0,4,1377.0169933742657
124/14/0,29609.0,5,1515.2857773296566
124/17/0,6033.0,5,1507.8452362549847
124/18/0,11914.0,5,1507.2005565541544
124/22/0,4606.0,6,1848.6704730902366
124/24/0,23324.0,6,1780.2196355383865
124/25/0,35567.0,6,1986.745218911816
124/26/0,25585.0,6,1757.5492460417927
124/28/0,18347.0,5,1778.9253892449146
124/28/1,2708.0,5,1334.6927883558678
124/30/0,13824.0,6,1945.3769710765714
124/31/0,27442.0,6,1720.1342416994028
124/32/0,4163.0,6,1571.954069751609
124/33/0,1522.0,6,1471.893287862002
124/34/0,17544.0,6,1774.672187943476
124/34/1,19704.0,6,1880.2407233724682
124/35/0,14600.0,6,1735.5667829604542
124/36/0,3311.0,6,1878.7126732334023
124/36/1,15462.0,6,1816.1185417097024
124/37/0,15204.0,6,1702.939126324093
124/38/0,8766.0,6,1710.4277995120826
124/38/1,33323.0,6,1894.1399213476261
124/40/0,3234.0,6,1578.1663294665361
124/41/0,28705.0,5,1569.367235106689
124/44/0,8394.0,5,1544.58626219589
124/48/0,1159.0,5,1300.7068927440105
124/49/0,8145.0,6,1885.1284572216177
124/50/0,,7,1667.2600682432744
124/51/0,24989.0,5,1732.5140326142234
124/51/1,2307.0,6,1698.8388782516442
124/54/0,44150.0,7,2160.084102801492
124/54/1,12060.0,7,1917.7114823206246
124/55/0,9615.0,6,1646.6202650324053
124/55/1,3340.0,6,1592.9958977538213
124/56/0,326.0,5,1112.7617914916725
124/56/1,21511.0,6,1763.6688687410324
124/59/0,20820.0,6,1753.6584877612872
124/60/0,3617.0,6,1639.3751485502282
124/63/0,7004.0,6,1660.0165872722598
124/63/1,1518.0,6,1628.9177047459634
124/65/0,28899.0,6,2040.2357930221424
124/65/1,11738.0,6,1713.7036752794065
124/66/0,8234.0,6,1903.4943467924618
124/66/1,571.0,7,
124/67/0,8111.0,6,1851.9259006227087
124/71/0,353.0,6,1227.021561642336
124/72/0,13879.0,6,1708.0127974285697
124/74/0,14531.0,5,1573.9224190706884
124/75/0,17669.0,5,1549.4201487563337
124/78/0,1976.0,4,1125.059147336115
124/80/0,13474.0,5,1633.9963825408888
124/81/0,8424.0,5,1487.8742402802247
124/83/0,19089.0,5,1704.576789539617
124/83/1,28836.0,5,1580.7914022881287
124/85/0,5696.0,5,1404.9200335884507
124/86/0,3280.0,6,1530.9700784777945
124/86/1,15590.0,5,1508.4132501633956
124/87/0,4507.0,5,1479.924753290681
124/87/1,8771.0,5,1446.3919022304954
124/89/0,6538.0,5,1487.2064590429075
124/90/0,9129.0,5,1927.132697730773
124/90/1,11449.0,6,1676.916311299899
124/91/0,9770.0,6,1593.8139409349494
124/92/0,3314.0,6,1655.584991190934
124/94/0,8680.0,6,1702.1780237095318
124/95/0,4499.0,5,1520.3958748862206
124/96/0,1945.0,7,1757.3522288745053
124/97/0,916.0,7,1577.102357144677
124/98/0,4093.0,6,1800.057572367586
124/99/0,6177.0,7,1854.296758992899
124/99/1,6791.0,7,1824.8988699340086
124/100/0,7702.0,7,1794.1140045125662
124/100/1,19232.0,6,1808.116481296345
124/101/0,6269.0,7,1918.9305189687639
124/101/1,12459.0,7,2025.775747853955
124/103/0,995.0,6,1353.6908314696548
124/104/0,405.0,5,1189.5112715966955
124/104/1,47953.0,5,1753.5226323801915
124/105/0,3823.0,5,1600.7867650095382
124/106/0,,5,
124/108/0,4084.0,4,1227.0153892929502
124/109/0,1762.0,6,1489.6742576377853
124/110/0,10960.0,6,1694.745243093651
124/110/1,16934.0,6,1740.3380012182608
124/111/0,4360.0,5,1476.2666448328719
124/112/0,20331.0,6,1826.2057297540555
124/112/1,31525.0,5,1787.6581935523998
124/113/0,10755.0,6,1799.3205709519254
124/115/0,41593.0,5,1684.9682745635146
124/115/1,21629.0,6,1705.5700152648924
124/116/0,6288.0,6,1579.1421958949948
124/117/0,26921.0,5,1781.8490314823184
124/118/0,28077.0,5,1496.0311316309233
124/119/0,3714.0,6,1540.8275737851973
124/120/0,50592.0,6,1911.3886469465335
124/120/1,3979.0,6,1779.1685783539365
124/121/0,20399.0,6,1914.185150579171
124/121/1,13625.0,6,1754.283839140325
124/122/0,2948.0,6,1622.828424933824
124/123/0,37327.0,6,1794.9292281074356
124/123/1,43817.0,6,1875.438292896229
124/124/0,14671.0,7,2017.4541535954818
124/124/1,14086.0,6,1759.4854059915817
124/125/0,15853.0,7,2009.9431070369792
124/127/0,8764.0,6,1996.556001636643
124/127/1,78732.0,7,2034.5947574029378
124/128/0,16049.0,7,1895.300833621223
124/128/1,29826.0,7,2277.287071948751
124/130/0,10314.0,6,1600.1857582043388
124/131/0,48404.0,6,1931.4656023351768
124/131/1,6041.0,6,1820.307007716793
124/132/0,22232.0,6,1838.8481806079083
124/132/1,28971.0,6,1892.5165467015536
124/133/0,544.0,6,1341.9052976706294
124/134/0,14436.0,6,1667.4606196039065
124/135/0,5928.0,6,1592.7573687031895
124/135/1,2844.0,6,1544.5239649990058
124/136/0,5807.0,6,1656.787986906625
124/137/0,3380.0,5,1418.0443982819424
124/138/0,86153.0,5,1786.2506540087502
124/138/1,17696.0,5,1638.4559298134905
124/139/0,6221.0,6,1611.4839374028877
124/141/0,13227.0,6,1751.3053220940442
124/142/0,13689.0,6,1730.0353367514952
124/145/0,2974.0,6,1657.871495271156
124/145/1,9189.0,6,1664.0153610403877
124/146/0,1422.0,6,1698.7470339624188
124/148/0,21433.0,7,1860.323767816229
124/148/1,29937.0,7,2138.784634424075
124/149/0,13266.0,7,2006.4485226824875
124/149/1,2080.0,6,1805.148911750613
125/0/0,8351.0,5,1423.2969092159535
125/1/0,,4,1112.546720970761
125/2/0,4979.0,5,1326.8422839876364
125/3/0,2785.0,4,1205.9566713465058
125/5/0,1097.0,5,1308.2851470986495
125/7/0,4074.0,5,1457.7908040033412
125/8/0,1388.0,5,1354.5794085679079
125/10/0,38966.0,5,1719.287858556929
125/10/1,97115.0,6,1904.067290567046
125/11/0,59710.0,6,1867.9560224583913
125/13/0,19911.0,6,1730.2630038129528
125/14/0,4691.0,5,1509.3682427212627
125/16/0,3266.0,5,1342.2703547200003
125/17/0,20743.0,6,1695.5830802256226
125/18/0,9176.0,5,1545.1247761028176
125/19/0,34770.0,6,1756.6816176449845
125/19/1,8451.0,6,1658.1145032482127
125/20/0,1481.0,6,1500.4512885428585
125/21/0,13675.0,6,2184.1066571619253
125/22/0,90484.0,5,1829.0146724375268
125/22/1,24900.0,6,1708.4291826714327
125/23/0,12752.0,6,1674.5551142071145
125/24/0,9279.0,5,1610.333748982172
125/24/1,28992.0,5,1638.8378016985102
125/26/0,4874.0,5,1421.255819540243
125/27/0,909.0,5,1306.1225517612334
125/28/0,16336.0,6,1861.2835093079368
125/28/1,477.0,6,1348.6431343974589
125/29/0,11835.0,5,1610.0497433193507
125/30/0,3527.0,6,1613.8228466883777
125/31/0,1906.0,6,1527.1957907959463
125/31/1,7077.0,5,1537.0791590041792
125/32/0,22296.0,6,1915.5780172536176
125/32/1,5266.0,5,1558.384523687773
125/34/0,28338.0,6,1791.7105094650233
125/34/1,5425.0,5,1570.2906690906352
125/36/0,5000.0,5,1470.3124532706609
125/37/0,7968.0,5,1583.2074756443494
125/37/1,9863.0,6,1610.2955447129873
125/38/0,7222.0,5,1369.7789512845234
125/39/0,6249.0,5,1430.1859621740284
125/42/0,19610.0,5,1633.08347948283
125/42/1,21637.0,5,1757.1484034530306
125/45/0,21795.0,6,1675.339880431255
125/46/0,66982.0,6,1906.3715189081104
125/46/1,8159.0,6,1860.8462665746085
125/47/0,6832.0,6,1554.3303564460205
125/48/0,2406.0,6,1655.016557949995
125/49/0,10076.0,6,1923.1073206934188
125/50/0,52968.0,7,1934.1136493023996
125/51/0,17206.0,6,1730.0228111561182
125/52/0,15746.0,5,1573.1271998018758
125/53/0,20071.0,7,2006.246245835327
125/54/0,33530.0,6,1798.2339085629073
125/55/0,5189.0,6,1775.5664543745984
125/55/1,22036.0,7,2157.6823753787853
125/56/0,27195.0,6,2085.0539489353323
125/56/1,18959.0,6,1735.4680983583585
125/57/0,16326.0,6,1672.224605282354
125/58/0,5476.0,6,1650.7002671051525
125/58/1,5908.0,5,1507.8238247207833
125/59/0,11605.0,7,2118.757515269575
125/59/1,66984.0,6,1905.6672110638308
125/60/0,61655.0,7,1963.0737010332455
125/62/0,769.0,5,
125/64/0,849.0,6,1281.7988510796517
125/65/0,2800.0,6,1866.6410507623573
125/66/0,9966.0,6,1826.3453078077348
125/68/0,2952.0,6,1519.3746750671648
125/69/0,2562.0,6,1587.478348000651
125/69/1,11340.0,6,1709.8148843792521
125/70/0,4683.0,6,1510.8135797893708
