id,city_id,price,store_id,quantity,ad_level
25773,106/53/0,6.0,6,703.0,5.0
25774,106/53/0,5.75,7,734.0,5.0
25775,106/54/0,6.0,0,2625.0,3.0
25777,106/55/1,5.75,0,3596.0,5.0
25778,106/58/0,6.0,0,3165.0,5.0
25779,106/58/0,5.25,1,2555.0,0.0
25780,106/59/0,6.5,0,530.0,0.0
25781,106/59/1,6.25,0,2856.0,6.0
25782,106/60/0,6.25,0,1044.0,2.0
25783,106/60/0,5.5,1,2224.0,3.0
25784,106/60/0,5.0,2,3159.0,5.0
25785,106/60/1,5.0,0,3181.0,3.0
25796,106/62/1,6.75,0,1206.0,1.0
25801,106/67/0,5.5,0,4294.0,3.0
25802,106/67/0,6.5,1,1858.0,1.0
25804,106/68/0,6.5,0,750.0,3.0
25805,106/74/0,5.5,0,3300.0,3.0
25807,106/77/0,5.25,0,960.0,2.0
25811,106/78/1,5.0,0,3782.0,5.0
25812,106/79/0,5.75,0,2684.0,2.0
25813,106/79/0,6.5,1,1484.0,0.0
25814,106/80/0,7.0,0,804.0,0.0
25815,106/80/0,5.25,1,3393.0,3.0
25816,106/80/0,6.5,2,1803.0,3.0
25817,106/80/1,6.25,0,2340.0,0.0
25818,106/81/0,5.75,0,1704.0,0.0
25819,106/81/0,5.75,1,1660.0,0.0
25823,106/84/0,7.0,0,942.0,5.0
25824,106/87/0,5.25,0,2200.0,1.0
25825,106/88/0,7.0,0,2480.0,3.0
25826,106/89/0,6.0,0,1550.0,1.0
25827,106/90/0,5.75,0,835.0,6.0
25828,106/90/0,5.5,1,856.0,
25829,106/90/0,6.5,2,738.0,6.0
25830,106/90/0,6.25,3,576.0,2.0
25831,106/90/0,5.5,4,856.0,5.0
25832,106/90/0,6.25,5,754.0,5.0
25833,106/90/0,7.0,6,673.0,5.0
25835,106/92/0,6.75,0,2325.0,3.0
25837,106/97/0,5.5,0,3018.0,3.0
25838,106/97/0,6.25,1,1200.0,0.0
25839,106/97/0,6.0,2,1587.0,1.0
25842,106/98/0,7.0,0,975.0,1.0
25843,106/98/0,5.75,1,3052.0,3.0
25844,106/98/0,6.25,2,2418.0,3.0
25846,106/99/0,6.75,0,1829.0,3.0
25847,106/99/1,6.5,0,3322.0,6.0
25848,106/99/1,6.5,1,1869.0,0.0
25860,106/102/1,6.5,0,1230.0,0.0
25861,106/102/1,5.75,1,3196.0,3.0
25862,106/102/1,6.0,2,1654.0,0.0
25868,106/103/1,5.0,0,1656.0,2.0
25869,106/103/1,5.0,1,1188.0,0.0
25870,106/103/1,6.5,2,415.0,0.0
25871,106/103/1,6.25,3,754.0,
25872,106/104/0,5.5,0,1980.0,0.0
25873,106/105/0,5.75,0,2040.0,2.0
25874,106/106/0,5.25,0,4068.0,3.0
25875,106/106/0,5.5,1,3745.0,5.0
25879,106/108/0,6.25,0,2325.0,3.0
25881,106/113/0,6.5,0,1125.0,3.0
25882,106/115/0,6.25,0,1400.0,1.0
25884,106/121/0,6.0,0,1740.0,2.0
25885,106/122/0,5.0,0,2748.0,5.0
25887,106/124/1,6.5,0,1666.0,0.0
25888,106/124/1,7.0,1,2171.0,3.0
25889,106/125/0,5.75,0,864.0,5.0
25890,106/126/0,5.25,0,2205.0,0.0
25891,106/127/0,6.0,0,2550.0,1.0
25894,106/129/0,6.0,0,2250.0,3.0
25896,106/130/0,6.75,0,2582.0,5.0
25897,106/130/1,5.25,0,1737.0,6.0
25898,106/130/1,6.0,1,450.0,0.0
25899,106/130/1,6.75,2,667.0,3.0
25900,106/130/1,5.5,3,1309.0,6.0
25901,106/130/1,5.75,4,901.0,5.0
25905,106/135/0,6.5,0,1893.0,3.0
25906,106/135/0,6.75,1,1658.0,3.0
25907,106/135/0,6.75,2,1658.0,3.0
25908,106/135/1,6.25,0,1260.0,1.0
25910,106/138/0,6.0,0,2826.0,3.0
25911,106/138/1,6.5,0,1774.0,0.0
25912,106/139/0,6.25,0,2995.0,6.0
25913,106/139/0,6.5,1,2550.0,3.0
25914,106/139/1,6.75,0,1387.0,0.0
25916,106/142/0,6.25,0,2880.0,6.0
25917,106/144/0,5.0,0,2434.0,5.0
25918,106/145/0,5.25,0,1860.0,3.0
25924,107/1/1,5.5,0,678.0,2.0
25925,107/1/1,6.5,1,718.0,3.0
25926,107/1/1,5.0,2,622.0,1.0
25927,107/1/1,6.75,3,714.0,3.0
25928,107/1/1,6.75,4,461.0,1.0
25929,107/1/1,7.0,5,689.0,3.0
25930,107/1/1,6.25,6,448.0,
25931,107/2/0,5.0,0,2925.0,2.0
25932,107/2/0,5.75,1,2810.0,5.0
25933,107/2/1,5.5,0,2423.0,2.0
25938,107/13/0,5.75,0,3065.0,3.0
25939,107/13/1,6.0,0,2428.0,6.0
25940,107/14/0,5.75,0,1999.0,1.0
25941,107/14/1,6.0,0,1797.0,3.0
25942,107/14/1,5.0,1,2178.0,1.0
25943,107/14/1,7.0,2,432.0,1.0
25944,107/14/1,6.5,3,1169.0,5.0
25945,107/15/0,7.0,0,775.0,3.0
25949,107/22/0,5.0,0,2536.0,0.0
25950,107/22/0,5.75,1,3297.0,5.0
25952,107/25/0,6.0,0,1600.0,1.0
25953,107/27/0,6.75,0,1942.0,0.0
25954,107/27/0,6.75,1,3237.0,3.0
25956,107/28/0,5.75,0,2250.0,1.0
25959,107/30/1,5.5,0,2111.0,0.0
25961,107/33/1,5.5,0,4713.0,6.0
25962,107/35/0,6.75,0,2810.0,5.0
25963,107/35/1,6.25,0,773.0,6.0
25964,107/35/1,5.5,1,1192.0,3.0
25965,107/35/1,6.5,2,558.0,
25966,107/35/1,5.5,3,769.0,1.0
25967,107/35/1,5.75,4,841.0,6.0
25973,107/36/1,7.0,0,1762.0,1.0
25974,107/37/0,6.25,0,2343.0,3.0
25981,107/41/0,7.0,0,1719.0,1.0
25982,107/41/1,6.75,0,2108.0,0.0
25983,107/42/0,5.5,0,2463.0,2.0
25984,107/42/0,5.0,1,3780.0,3.0
25986,107/44/0,5.75,0,2748.0,5.0
25987,107/45/0,5.5,0,2025.0,3.0
25990,107/46/1,6.0,0,2863.0,3.0
25991,107/47/0,5.25,0,1400.0,1.0
25992,107/51/0,6.0,0,3413.0,5.0
25993,107/51/0,5.25,1,4651.0,6.0
25994,107/51/1,5.75,0,2896.0,3.0
25995,107/51/1,5.5,1,3441.0,3.0
25996,107/51/1,5.25,2,3933.0,3.0
25997,107/53/0,6.25,0,785.0,5.0
25998,107/54/0,6.25,0,1702.0,1.0
25999,107/54/0,5.25,1,4159.0,3.0
26000,107/54/1,5.75,0,2400.0,2.0
26010,107/58/0,6.0,0,3075.0,3.0
26011,107/58/0,6.25,1,2736.0,3.0
26013,107/59/0,6.25,0,2902.0,3.0
26014,107/59/1,5.75,0,2630.0,2.0
26015,107/60/0,6.75,0,2022.0,2.0
26016,107/60/0,6.25,1,3143.0,3.0
26017,107/63/0,5.5,0,3989.0,3.0
26018,107/63/1,5.25,0,3946.0,3.0
26019,107/63/1,5.5,1,2216.0,0.0
26028,107/64/1,5.25,0,2769.0,0.0
26029,107/65/0,6.0,0,2127.0,6.0
26031,107/66/0,7.0,0,550.0,1.0
26032,107/67/0,6.25,0,2025.0,0.0
26034,107/68/1,6.75,0,398.0,0.0
26035,107/68/1,5.5,1,652.0,2.0
26036,107/68/1,6.75,2,398.0,0.0
26037,107/68/1,6.25,3,741.0,3.0
26038,107/68/1,6.75,4,442.0,1.0
26039,107/68/1,5.5,5,842.0,3.0
26040,107/68/1,5.0,6,938.0,5.0
26041,107/68/1,6.0,7,771.0,3.0
26042,107/72/0,6.0,0,2800.0,6.0
26043,107/75/0,6.25,0,2220.0,2.0
26044,107/76/0,6.25,0,2983.0,5.0
26046,107/79/0,6.25,0,1550.0,1.0
26047,107/80/0,6.25,0,1786.0,1.0
26048,107/80/0,5.5,1,2297.0,1.0
26049,107/80/1,5.0,0,3261.0,3.0
26050,107/80/1,6.5,1,773.0,0.0
26051,107/80/1,5.75,2,2146.0,3.0
26052,107/80/1,6.25,3,1623.0,5.0
26053,107/81/0,5.5,0,2321.0,2.0
26054,107/81/1,6.0,0,1956.0,5.0
26055,107/82/0,6.0,0,600.0,2.0
26056,107/83/0,6.75,0,2196.0,3.0
26057,107/83/1,6.0,0,3705.0,3.0
26058,107/85/0,5.0,0,3580.0,3.0
26059,107/85/0,6.0,1,2200.0,6.0
26060,107/85/0,5.5,2,2160.0,2.0
26061,107/86/0,5.5,0,3131.0,6.0
26062,107/86/1,5.0,0,2362.0,1.0
26063,107/87/0,6.5,0,2132.0,3.0
26064,107/87/0,6.25,1,2523.0,3.0
26065,107/87/1,5.75,0,2413.0,3.0
26066,107/88/0,6.75,0,2595.0,5.0
26068,107/89/0,7.0,0,2550.0,3.0
26069,107/90/0,6.25,0,1546.0,2.0
26078,107/92/0,5.0,0,2560.0,6.0
26079,107/93/0,5.75,0,1875.0,3.0
26080,107/95/0,6.0,0,2712.0,3.0
26081,107/96/0,7.0,0,377.0,0.0
26082,107/96/0,6.0,1,586.0,2.0
26083,107/96/0,5.25,2,669.0,2.0
26084,107/96/0,6.25,3,422.0,0.0
26085,107/96/0,6.5,4,541.0,2.0
26086,107/96/0,5.0,5,773.0,2.0
26088,107/98/0,5.0,0,4481.0,3.0
26089,107/98/0,6.25,1,2414.0,3.0
26090,107/98/0,7.0,2,1633.0,3.0
26095,107/100/1,6.5,0,1346.0,1.0
26096,107/101/0,7.0,0,1196.0,3.0
26097,107/101/1,6.5,0,1558.0,2.0
26098,107/102/0,5.5,0,3773.0,5.0
26099,107/102/0,5.75,1,3302.0,3.0
26100,107/103/0,7.0,0,683.0,0.0
26101,107/103/1,5.5,0,3875.0,3.0
26103,107/106/0,6.75,0,840.0,2.0
26104,107/107/0,6.25,0,2800.0,6.0
26109,107/111/1,6.75,0,1840.0,3.0
26110,107/115/0,5.5,0,1473.0,0.0
26111,107/115/0,6.5,1,997.0,0.0
26114,107/122/0,6.5,0,1150.0,1.0
26116,107/123/1,6.5,0,1899.0,3.0
26117,107/123/1,5.5,1,3309.0,6.0
26118,107/123/1,5.5,2,2482.0,2.0
26119,107/124/0,6.5,0,2847.0,5.0
26120,107/124/0,5.75,1,2450.0,1.0
26121,107/124/0,5.25,2,4815.0,5.0
26122,107/124/1,5.5,0,4185.0,5.0
26124,107/126/0,5.75,0,1705.0,3.0
26125,107/126/0,5.5,1,1631.0,2.0
26126,107/126/0,5.75,2,1705.0,3.0
26127,107/126/0,6.0,3,776.0,0.0
26128,107/127/0,5.25,0,2790.0,3.0
26131,107/132/1,5.25,0,903.0,6.0
26132,107/132/1,6.0,1,593.0,2.0
26133,107/132/1,6.75,2,527.0,2.0
26134,107/132/1,5.75,3,464.0,0.0
26135,107/132/1,5.5,4,808.0,3.0
26136,107/132/1,5.5,5,539.0,1.0
26138,107/135/0,7.0,0,679.0,3.0
26139,107/135/0,6.5,1,487.0,1.0
26140,107/135/0,6.5,2,755.0,3.0
26141,107/135/0,6.75,3,727.0,3.0
26142,107/135/0,5.0,4,760.0,2.0
26143,107/135/0,6.25,5,507.0,
26144,107/135/0,5.75,6,826.0,3.0
26145,107/135/1,6.75,0,2041.0,3.0
26146,107/135/1,6.5,1,1359.0,0.0
26147,107/137/0,5.25,0,2365.0,5.0
26148,107/137/0,6.0,1,1257.0,5.0
26149,107/137/0,6.0,2,1241.0,3.0
26150,107/137/0,5.75,3,1032.0,1.0
26152,107/139/0,5.75,0,1848.0,3.0
26153,107/139/0,6.0,1,940.0,0.0
26154,107/139/0,5.0,2,2485.0,2.0
26155,107/139/0,5.25,3,2689.0,5.0
26156,107/139/1,5.25,0,3341.0,5.0
26166,107/140/1,6.75,0,453.0,1.0
26167,107/140/1,5.25,1,582.0,1.0
26168,107/140/1,6.25,2,586.0,2.0
26169,107/140/1,6.75,3,679.0,
26170,107/140/1,6.75,4,543.0,2.0
26171,107/140/1,5.5,5,666.0,2.0
26172,107/140/1,5.5,6,872.0,5.0
26173,107/141/0,5.75,0,1115.0,0.0
26174,107/141/0,5.5,1,1749.0,2.0
26175,107/141/0,6.5,2,575.0,0.0
26176,107/141/0,6.0,3,990.0,1.0
26177,107/142/0,5.5,0,1680.0,2.0
26178,107/143/0,7.0,0,1520.0,6.0
26179,107/144/0,5.0,0,3293.0,6.0
26180,107/144/0,6.25,1,1769.0,5.0
26181,107/144/0,5.0,2,2058.0,1.0
26182,107/145/0,5.25,0,1749.0,0.0
26183,107/145/1,5.0,0,2040.0,0.0
26184,107/145/1,6.75,1,1049.0,1.0
26191,107/148/0,5.5,0,3347.0,6.0
26196,107/149/0,7.0,0,683.0,3.0
26197,107/149/0,6.0,1,1482.0,3.0
26198,107/149/0,6.0,2,861.0,0.0
26199,107/149/0,6.5,3,988.0,3.0
26201,108/0/1,7.0,0,687.0,5.0
26202,108/3/0,6.0,0,1980.0,2.0
26203,108/3/1,6.0,0,1600.0,1.0
26204,108/4/0,6.0,0,3294.0,3.0
26205,108/4/1,6.75,0,1557.0,5.0
26206,108/5/0,6.0,0,1845.0,0.0
26207,108/5/0,5.5,1,2509.0,1.0
26210,108/7/0,5.0,0,4348.0,3.0
26211,108/7/1,6.75,0,2151.0,5.0
26212,108/7/1,6.75,1,2193.0,6.0
26217,108/13/0,6.25,0,1328.0,5.0
26218,108/13/0,5.0,1,3290.0,6.0
26219,108/13/0,6.75,2,470.0,0.0
26220,108/13/0,5.5,3,2401.0,3.0
26221,108/14/0,5.0,0,4199.0,6.0
26222,108/14/1,7.0,0,598.0,3.0
26223,108/14/1,5.5,1,1066.0,3.0
26224,108/14/1,5.25,2,1531.0,6.0
26225,108/14/1,5.25,3,1503.0,5.0
26226,108/14/1,5.5,4,1116.0,5.0
26242,108/17/0,6.0,0,2818.0,2.0
26246,108/18/1,6.0,0,2984.0,3.0
26247,108/18/1,6.75,1,1597.0,2.0
26252,108/21/0,6.25,0,2438.0,1.0
26256,108/22/0,6.75,0,1300.0,0.0
26257,108/22/0,7.0,1,2050.0,5.0
26264,108/24/0,6.75,0,1075.0,0.0
26265,108/24/0,5.5,1,3540.0,5.0
26266,108/24/0,5.75,2,3301.0,5.0
26267,108/24/1,6.0,0,2015.0,1.0
26268,108/24/1,7.0,1,1984.0,6.0
26269,108/25/0,5.25,0,2181.0,0.0
26270,108/25/1,5.75,0,3393.0,5.0
26271,108/25/1,6.75,1,1630.0,2.0
26272,108/27/0,5.75,0,2674.0,2.0
26273,108/27/0,6.75,1,2014.0,3.0
26283,108/37/0,5.75,0,3178.0,3.0
26286,108/42/0,7.0,0,505.0,2.0
26287,108/42/0,5.75,1,615.0,2.0
26288,108/42/0,5.0,2,590.0,1.0
26289,108/42/0,5.0,3,590.0,1.0
26290,108/42/0,5.0,4,708.0,2.0
26291,108/42/0,7.0,5,661.0,5.0
26292,108/42/0,5.25,6,562.0,1.0
26293,108/42/0,6.0,7,491.0,1.0
26294,108/42/0,5.75,8,769.0,3.0
26295,108/42/1,6.75,0,961.0,1.0
26296,108/42/1,6.0,1,2314.0,5.0
26297,108/42/1,6.25,2,1189.0,0.0
26298,108/43/0,6.5,0,1292.0,0.0
26301,108/44/0,6.5,0,1600.0,6.0
26316,108/50/0,7.0,0,775.0,
26317,108/51/0,5.25,0,2514.0,1.0
26318,108/51/0,5.75,1,2468.0,2.0
26319,108/52/0,5.75,0,1368.0,1.0
26320,108/52/0,6.0,1,1392.0,2.0
26321,108/52/0,5.75,2,2189.0,6.0
26322,108/52/1,6.75,0,851.0,1.0
26323,108/52/1,6.0,1,2216.0,5.0
26325,108/54/0,6.5,0,450.0,0.0
26326,108/55/0,7.0,0,2050.0,1.0
26327,108/58/0,5.5,0,3060.0,2.0
26328,108/58/1,5.25,0,2514.0,2.0
26329,108/58/1,5.75,1,2678.0,6.0
26330,108/58/1,5.5,2,2904.0,5.0
26338,108/60/1,7.0,0,2612.0,3.0
26339,108/61/0,5.75,0,1475.0,1.0
26340,108/61/0,5.75,1,2396.0,5.0
26341,108/61/0,7.0,2,376.0,0.0
26342,108/61/0,5.75,3,1475.0,1.0
26344,108/64/0,5.5,0,2276.0,5.0
26345,108/65/0,5.5,0,785.0,5.0
26346,108/66/0,6.25,0,719.0,0.0
26347,108/66/1,5.5,0,1987.0,2.0
26360,108/67/1,6.25,0,431.0,0.0
26361,108/67/1,6.0,1,773.0,3.0
26362,108/67/1,6.25,2,575.0,2.0
26363,108/67/1,6.75,3,532.0,2.0
26364,108/67/1,7.0,4,663.0,3.0
26365,108/67/1,6.5,5,737.0,6.0
26366,108/67/1,5.75,6,469.0,0.0
26367,108/67/1,6.0,7,773.0,3.0
26368,108/67/1,7.0,8,684.0,6.0
26369,108/68/0,5.75,0,820.0,6.0
26370,108/68/0,6.0,1,491.0,1.0
26371,108/68/0,5.75,2,805.0,5.0
26372,108/68/0,5.75,3,769.0,3.0
26373,108/68/0,6.75,4,685.0,5.0
26374,108/68/0,5.25,5,881.0,5.0
26375,108/68/0,6.0,6,771.0,5.0
26376,108/69/0,5.75,0,2450.0,1.0
26377,108/70/0,6.0,0,1440.0,6.0
26378,108/71/0,6.75,0,2400.0,3.0
26379,108/72/0,6.0,0,3180.0,2.0
26380,108/73/0,5.5,0,2172.0,1.0
26381,108/73/0,6.75,1,1828.0,3.0
26382,108/74/0,5.25,0,2635.0,3.0
26384,108/77/0,6.0,0,2649.0,5.0
26386,108/78/0,5.25,0,2451.0,2.0
26387,108/78/0,5.25,1,2514.0,2.0
26388,108/78/0,5.5,2,2945.0,3.0
26389,108/78/1,6.0,0,3520.0,6.0
26390,108/80/0,7.0,0,990.0,0.0
26392,108/86/0,5.0,0,2669.0,5.0
26393,108/87/0,5.5,0,2400.0,6.0
26394,108/89/0,6.5,0,2648.0,3.0
26396,108/91/0,6.25,0,763.0,5.0
26397,108/91/0,5.0,1,942.0,3.0
26398,108/91/0,6.0,2,810.0,6.0
26399,108/91/0,,3,720.0,6.0
26400,108/91/0,5.5,4,828.0,3.0
26401,108/91/0,5.5,5,856.0,3.0
26402,108/91/0,6.25,6,583.0,2.0
26403,108/91/0,6.5,7,421.0,0.0
26409,108/95/0,6.25,0,1822.0,2.0
26410,108/95/0,5.25,1,3565.0,3.0
26411,108/96/0,6.75,0,1502.0,1.0
26412,108/96/1,6.0,0,795.0,6.0
26413,108/96/1,5.75,1,622.0,2.0
26414,108/96/1,6.0,2,770.0,3.0
26415,108/96/1,6.5,3,459.0,1.0
26416,108/96/1,5.5,4,488.0,0.0
26417,108/96/1,5.25,5,511.0,0.0
26418,108/97/0,5.25,0,2480.0,3.0
26423,108/102/0,6.25,0,2625.0,3.0
26424,108/103/0,6.0,0,1615.0,1.0
26426,108/104/0,5.75,0,1350.0,0.0
26430,108/109/0,6.75,0,1878.0,3.0
26431,108/109/0,6.25,1,1934.0,2.0
26432,108/110/0,6.5,0,2250.0,3.0
26433,108/112/0,5.0,0,1710.0,0.0
26434,108/114/0,6.25,0,1200.0,1.0
26435,108/116/0,5.25,0,2040.0,2.0
26436,108/117/0,5.25,0,2640.0,6.0
26442,108/121/0,5.25,0,2880.0,2.0
26444,108/123/0,6.25,0,1705.0,3.0
26445,108/124/0,6.0,0,2520.0,2.0
26446,108/126/0,5.5,0,2352.0,0.0
26448,108/127/0,6.75,0,1600.0,6.0
26450,108/128/1,5.25,0,1077.0,5.0
26451,108/128/1,7.0,1,514.0,2.0
26452,108/128/1,6.25,2,576.0,2.0
26453,108/128/1,5.0,3,1536.0,6.0
26454,108/128/1,6.0,4,750.0,3.0
26455,108/128/1,6.0,5,775.0,3.0
26456,108/129/0,6.0,0,2519.0,2.0
26457,108/129/1,6.25,0,562.0,2.0
26458,108/129/1,5.0,1,937.0,1.0
26459,108/129/1,5.0,2,1499.0,6.0
26460,108/129/1,,3,676.0,3.0
26461,108/129/1,6.0,4,781.0,6.0
26462,108/129/1,6.25,5,736.0,5.0
26463,108/130/0,6.25,0,1875.0,3.0
26466,108/135/0,5.0,0,3703.0,2.0
26467,108/135/0,6.75,1,2111.0,5.0
26468,108/135/0,5.25,2,2766.0,1.0
26469,108/135/1,7.0,0,1815.0,3.0
26470,108/135/1,6.25,1,2701.0,3.0
26473,108/138/1,5.5,0,3568.0,3.0
26474,108/138/1,5.75,1,2611.0,2.0
26475,108/139/0,6.75,0,894.0,1.0
26476,108/139/0,5.25,1,3439.0,5.0
26477,108/139/0,5.25,2,2563.0,2.0
26480,108/141/1,6.5,0,1713.0,2.0
26481,108/141/1,6.5,1,2213.0,3.0
26482,108/141/1,5.0,2,4566.0,5.0
26483,108/143/0,7.0,0,2250.0,6.0
26489,108/145/0,6.25,0,965.0,0.0
26490,108/145/0,5.0,1,3068.0,5.0
26491,108/145/0,5.5,2,2439.0,3.0
26492,108/146/0,5.5,0,3418.0,6.0
26493,108/146/0,6.25,1,1598.0,1.0
26494,108/147/0,6.5,0,1500.0,1.0
26498,108/148/1,5.0,0,2815.0,3.0
26499,108/149/0,5.75,0,1215.0,0.0
26501,109/4/0,6.0,0,1875.0,3.0
26502,109/4/0,5.75,1,1321.0,0.0
26503,109/4/0,7.0,2,804.0,3.0
26504,109/8/0,5.25,0,2314.0,0.0
26505,109/8/0,6.0,1,2944.0,5.0
26506,109/9/0,6.0,0,3093.0,3.0
26507,109/9/1,5.0,0,1029.0,3.0
26508,109/9/1,6.75,1,402.0,0.0
26509,109/9/1,6.5,2,418.0,0.0
26510,109/9/1,5.5,3,658.0,2.0
26511,109/9/1,6.75,4,402.0,0.0
26512,109/9/1,5.75,5,824.0,5.0
26513,109/10/0,5.25,0,1550.0,1.0
26515,109/11/1,5.25,0,3017.0,6.0
26517,109/13/0,6.75,0,1350.0,0.0
26519,109/15/0,5.75,0,2340.0,2.0
26524,109/17/0,7.0,0,2945.0,3.0
26525,109/17/0,7.0,1,2945.0,3.0
26527,109/21/0,5.0,0,3760.0,6.0
26529,109/22/1,6.5,0,904.0,1.0
26530,109/22/1,5.0,1,2009.0,0.0
26531,109/22/1,7.0,2,881.0,3.0
26532,109/23/0,6.0,0,1440.0,0.0
26533,109/25/0,5.0,0,1980.0,0.0
26534,109/25/0,5.0,1,3300.0,3.0
26535,109/25/0,6.5,2,1489.0,6.0
26536,109/26/0,6.25,0,2902.0,3.0
26537,109/26/0,5.0,1,3672.0,2.0
26538,109/26/1,6.75,0,1733.0,3.0
26540,109/28/0,5.75,0,1737.0,0.0
26541,109/28/0,6.25,1,2376.0,3.0
26545,109/30/0,5.5,0,2400.0,6.0
26546,109/31/0,6.75,0,1620.0,2.0
26547,109/32/0,6.75,0,942.0,5.0
26548,109/34/0,6.75,0,1800.0,3.0
26549,109/35/0,6.25,0,1260.0,0.0
26550,109/37/0,6.25,0,2489.0,3.0
26551,109/37/0,6.5,1,2204.0,5.0
26553,109/39/0,5.75,0,450.0,0.0
26557,109/41/0,5.0,0,3218.0,5.0
26558,109/42/0,7.0,0,392.0,0.0
26559,109/42/0,6.5,1,958.0,5.0
26560,109/42/0,6.0,2,915.0,0.0
26561,109/42/0,5.5,3,2351.0,5.0
26562,109/42/1,5.5,0,3570.0,5.0
26563,109/43/0,5.25,0,2238.0,0.0
26564,109/43/1,5.25,0,694.0,2.0
26565,109/43/1,6.0,1,810.0,
26566,109/43/1,6.5,2,701.0,3.0
26567,109/43/1,7.0,3,520.0,2.0
26568,109/43/1,5.5,4,552.0,
26569,109/43/1,7.0,5,520.0,2.0
26570,109/44/0,6.0,0,495.0,
26571,109/44/0,,1,692.0,3.0
26572,109/44/0,6.5,2,738.0,6.0
26573,109/44/0,5.75,3,1252.0,3.0
26574,109/44/0,5.25,4,2143.0,3.0
26575,109/46/0,6.25,0,450.0,0.0
26579,109/48/0,5.5,0,3164.0,3.0
26584,109/50/0,6.25,0,1020.0,2.0
26585,109/51/0,5.25,0,559.0,1.0
26586,109/51/0,7.0,1,629.0,3.0
26587,109/51/0,6.25,2,422.0,0.0
26588,109/51/0,5.75,3,510.0,1.0
26589,109/51/0,5.75,4,459.0,0.0
26590,109/51/0,6.0,5,489.0,1.0
26591,109/51/0,,6,733.0,
26592,109/51/0,6.25,7,704.0,3.0
26593,109/51/0,6.25,8,422.0,0.0
26594,109/51/0,6.25,9,704.0,3.0
26595,109/51/1,5.25,0,877.0,5.0
26596,109/51/1,5.0,1,939.0,6.0
26597,109/51/1,5.0,2,939.0,6.0
26598,109/51/1,5.25,3,877.0,5.0
26599,109/51/1,5.5,4,853.0,6.0
26600,109/51/1,6.0,5,758.0,
26601,109/51/1,7.0,6,419.0,1.0
26603,109/53/0,5.0,0,1230.0,3.0
26604,109/53/1,5.25,0,1874.0,6.0
26607,109/57/1,5.5,0,1407.0,3.0
26608,109/57/1,6.5,1,560.0,2.0
26609,109/57/1,6.75,2,720.0,6.0
26610,109/57/1,5.25,3,1816.0,5.0
26611,109/57/1,6.25,4,729.0,3.0
26612,109/58/0,7.0,0,797.0,5.0
26613,109/58/0,6.5,1,1510.0,6.0
26614,109/58/0,6.25,2,1137.0,1.0
26615,109/58/0,7.0,3,797.0,5.0
26616,109/58/1,7.0,0,1495.0,2.0
26617,109/58/1,5.0,1,4705.0,3.0
26619,109/63/1,6.5,0,1168.0,2.0
26620,109/66/0,5.5,0,2748.0,5.0
26622,109/69/0,6.25,0,1050.0,1.0
26624,109/71/1,7.0,0,714.0,6.0
26625,109/72/0,6.75,0,1275.0,1.0
26627,109/74/0,5.0,0,3360.0,1.0
26632,109/81/0,5.5,0,3875.0,3.0
26633,109/81/1,6.75,0,1083.0,0.0
26634,109/81/1,6.25,1,2400.0,3.0
26635,109/81/1,6.5,2,2091.0,3.0
26636,109/82/0,6.75,0,800.0,6.0
26637,109/84/0,6.5,0,1350.0,1.0
26644,109/87/0,5.0,0,1170.0,0.0
26646,109/89/0,5.25,0,897.0,5.0
26647,109/89/0,6.25,1,432.0,0.0
26648,109/89/0,7.0,2,386.0,0.0
26649,109/89/0,6.0,3,450.0,0.0
26650,109/89/0,5.0,4,1260.0,3.0
26651,109/89/0,5.75,5,835.0,6.0
26652,109/89/1,5.25,0,3631.0,3.0
26653,109/89/1,6.5,1,1994.0,6.0
26654,109/89/1,7.0,2,1440.0,6.0
26655,109/90/0,6.75,0,825.0,3.0
26657,109/93/0,7.0,0,709.0,5.0
26658,109/93/0,6.5,1,729.0,3.0
26659,109/93/0,7.0,2,722.0,6.0
26660,109/93/0,6.75,3,749.0,6.0
26661,109/93/0,7.0,4,406.0,0.0
26662,109/93/0,5.0,5,948.0,3.0
26663,109/93/0,5.0,6,1011.0,6.0
26664,109/95/0,5.0,0,3675.0,3.0
26665,109/96/0,6.25,0,2236.0,1.0
26666,109/96/0,6.75,1,2948.0,5.0
26667,109/97/0,5.5,0,3854.0,5.0
26669,109/99/0,7.0,0,900.0,1.0
26670,109/101/0,5.75,0,2878.0,6.0
26671,109/101/0,5.5,1,3172.0,3.0
26672,109/101/0,7.0,2,1212.0,3.0
26674,109/103/0,6.5,0,2982.0,2.0
26675,109/103/0,5.25,1,3832.0,1.0
26676,109/103/1,5.25,0,4601.0,3.0
26677,109/104/0,5.75,0,2000.0,1.0
26678,109/105/0,5.5,0,2430.0,0.0
26679,109/106/0,6.0,0,750.0,0.0
26680,109/106/1,6.5,0,2113.0,5.0
26681,109/109/0,5.25,0,500.0,1.0
26682,109/110/0,7.0,0,2325.0,3.0
26683,109/112/0,5.0,0,2040.0,2.0
26685,109/114/0,6.75,0,880.0,6.0
26688,109/119/0,5.75,0,2250.0,3.0
26689,109/121/0,7.0,0,450.0,0.0
26691,109/122/1,5.0,0,3555.0,3.0
26692,109/122/1,5.75,1,2003.0,2.0
26693,109/123/0,6.75,0,1150.0,1.0
26695,109/125/0,6.5,0,1560.0,2.0
26696,109/126/0,6.75,0,585.0,0.0
26697,109/127/0,6.5,0,1350.0,0.0
